DATE,SYMBOL,BULLISH,BEARISH
2013-05-10 13:50:00,GLD,0.0,2.0
2013-05-10 14:40:00,GLD,1.33,0.0
2013-05-10 14:50:00,GLD,0.0,2.0
2013-05-10 15:00:00,GLD,0.0,2.89
2013-05-10 15:10:00,GLD,0.0,1.03
2013-05-10 15:15:00,GLD,1.22,0.0
2013-05-10 15:20:00,GLD,0.0,1.2
2013-05-10 15:30:00,GLD,2.5,0.0
2013-05-10 15:40:00,GLD,2.28,0.0
2013-05-10 15:45:00,GLD,2.05,0.0
2013-05-10 15:55:00,GLD,2.22,0.0
2013-05-10 18:45:00,GLD,0.0,2.86
2013-05-10 20:10:00,GLD,2.0,0.0
2013-05-11 01:30:00,GLD,2.2,0.0
2013-05-11 09:25:00,GLD,0.88,0.0
2013-05-11 10:45:00,GLD,0.0,0.85
2013-05-11 12:20:00,GLD,1.44,0.0
2013-05-11 13:30:00,GLD,0.0,1.95
2013-05-11 14:40:00,GLD,1.78,0.0
2013-05-11 16:00:00,GLD,3.11,0.0
2013-05-11 16:30:00,GLD,0.0,0.62
2013-05-11 17:30:00,GLD,0.0,2.67
2013-05-11 18:10:00,GLD,0.06,0.0
2013-05-12 01:20:00,GLD,0.0,0.39
2013-05-12 14:05:00,GLD,0.0,2.68
2013-05-12 15:30:00,GLD,2.11,0.0
2013-05-12 16:40:00,GLD,0.0,1.59
2013-05-12 19:30:00,GLD,2.0,0.0
2013-05-12 20:35:00,GLD,2.4,0.0
2013-05-12 21:10:00,GLD,2.89,0.0
2013-05-12 23:00:00,GLD,0.0,2.2
2013-05-12 23:05:00,GLD,1.7,0.0
2013-05-12 23:20:00,GLD,0.6,0.0
2013-05-12 23:25:00,GLD,2.1,0.0
2013-05-12 23:55:00,GLD,0.81,0.0
2013-05-13 00:10:00,GLD,0.84,0.0
2013-05-13 01:15:00,GLD,2.56,0.0
2013-05-13 01:20:00,GLD,1.5,0.0
2013-05-13 06:45:00,GLD,1.61,0.0
2013-05-13 07:25:00,GLD,0.0,2.1
2013-05-13 07:30:00,GLD,3.0,0.0
2013-05-13 08:15:00,GLD,3.0,0.0
2013-05-13 08:20:00,GLD,0.1,0.0
2013-05-13 08:30:00,GLD,1.28,0.0
2013-05-13 09:45:00,GLD,1.23,0.0
2013-05-13 10:10:00,GLD,0.0,2.8
2013-05-13 10:25:00,GLD,0.22,0.0
2013-05-13 11:15:00,GLD,0.0,1.46
2013-05-13 11:20:00,GLD,0.0,0.06
2013-05-13 12:35:00,GLD,0.0,3.11
2013-05-13 13:50:00,GLD,1.06,0.0
2013-05-13 14:50:00,GLD,1.92,0.0
2013-05-13 15:00:00,GLD,0.0,2.0
2013-05-13 15:20:00,GLD,0.0,1.9
2013-05-13 15:30:00,GLD,1.9,0.0
2013-05-13 15:40:00,GLD,0.55,0.385
2013-05-13 15:45:00,GLD,0.39,0.0
2013-05-13 16:00:00,GLD,1.67,0.0
2013-05-13 16:10:00,GLD,0.0,0.28
2013-05-13 16:20:00,GLD,0.0,1.0
2013-05-13 17:00:00,GLD,0.0,2.43
2013-05-13 19:15:00,GLD,0.11,0.0
2013-05-13 19:25:00,GLD,0.38,0.0
2013-05-13 19:35:00,GLD,1.55,0.0
2013-05-13 20:10:00,GLD,0.21,0.0
2013-05-13 20:20:00,GLD,1.13,0.0
2013-05-13 20:35:00,GLD,0.56,0.0
2013-05-13 23:25:00,GLD,1.67,0.0
2013-05-14 06:00:00,GLD,2.34,0.0
2013-05-14 07:15:00,GLD,0.0,1.39
2013-05-14 07:30:00,GLD,2.39,0.0
2013-05-14 08:40:00,GLD,1.5,1.075
2013-05-14 08:55:00,GLD,0.0,1.89
2013-05-14 09:00:00,GLD,0.0,2.8
2013-05-14 09:20:00,GLD,0.0,0.43
2013-05-14 09:25:00,GLD,2.29,0.0
2013-05-14 10:20:00,GLD,2.58,0.0
2013-05-14 10:40:00,GLD,0.27,0.0
2013-05-14 10:50:00,GLD,0.0,0.43
2013-05-14 12:05:00,GLD,0.45,0.0
2013-05-14 12:10:00,GLD,0.0,0.1
2013-05-14 12:15:00,GLD,2.51,0.0
2013-05-14 12:25:00,GLD,0.0,2.76
2013-05-14 12:55:00,GLD,0.02,0.0
2013-05-14 13:00:00,GLD,0.0,0.0
2013-05-14 13:10:00,GLD,2.13,0.0
2013-05-14 13:20:00,GLD,0.0,2.23
2013-05-14 13:25:00,GLD,0.1,0.0
2013-05-14 13:45:00,GLD,0.0,2.8
2013-05-14 14:00:00,GLD,0.0,2.2
2013-05-14 14:35:00,GLD,0.0,0.92
2013-05-14 15:10:00,GLD,0.0,0.8
2013-05-14 15:25:00,GLD,0.0,0.08
2013-05-14 15:50:00,GLD,2.033,0.0
2013-05-14 16:05:00,GLD,0.0,2.22
2013-05-14 16:20:00,GLD,0.0,1.44
2013-05-14 16:35:00,GLD,1.62,0.0
2013-05-14 16:50:00,GLD,0.0,1.8
2013-05-14 18:15:00,GLD,0.675,1.165
2013-05-14 19:00:00,GLD,0.0,1.4
2013-05-14 19:15:00,GLD,1.9,0.0
2013-05-14 19:35:00,GLD,0.0,2.25
2013-05-14 20:30:00,GLD,0.0,2.22
2013-05-14 20:50:00,GLD,2.8,0.0
2013-05-15 00:35:00,GLD,0.22,0.0
2013-05-15 06:00:00,GLD,1.11,0.0
2013-05-15 06:45:00,GLD,0.0,0.0
2013-05-15 07:10:00,GLD,0.0,1.78
2013-05-15 07:20:00,GLD,0.0,2.78
2013-05-15 07:50:00,GLD,1.37,0.0
2013-05-15 08:05:00,GLD,0.0,2.75
2013-05-15 08:30:00,GLD,0.58,1.2
2013-05-15 08:40:00,GLD,2.01,0.0
2013-05-15 08:45:00,GLD,0.0,1.09
2013-05-15 09:00:00,GLD,2.66,0.91
2013-05-15 09:05:00,GLD,0.0,2.5
2013-05-15 09:10:00,GLD,0.24,1.36
2013-05-15 09:15:00,GLD,0.0,2.1
2013-05-15 09:20:00,GLD,0.0,2.67
2013-05-15 09:30:00,GLD,0.32,0.0
2013-05-15 09:40:00,GLD,0.72,1.765
2013-05-15 09:50:00,GLD,2.19,0.0
2013-05-15 10:10:00,GLD,0.0,2.445
2013-05-15 10:15:00,GLD,1.56,0.0
2013-05-15 10:25:00,GLD,0.96,0.0
2013-05-15 10:30:00,GLD,0.0,2.327
2013-05-15 10:35:00,GLD,2.28,1.61
2013-05-15 10:40:00,GLD,0.0,2.46
2013-05-15 10:45:00,GLD,1.47,0.0
2013-05-15 10:50:00,GLD,0.78,1.215
2013-05-15 10:55:00,GLD,1.95,0.0
2013-05-15 11:05:00,GLD,0.0,1.9
2013-05-15 11:10:00,GLD,0.0,2.13
2013-05-15 11:15:00,GLD,0.42,2.59
2013-05-15 11:20:00,GLD,0.56,2.113
2013-05-15 11:25:00,GLD,0.3,1.89
